job_id,title,company,location,url,is_easy_apply,experience_years,is_english,passed_filter,priority_tier,priority_label,ai_score,ai_reason,posted_time,applicants,job_description
4400750226,Senior Fullstack-Entwickler (Plattform-Performance &amp; Skalierung) (Python · Next.js/React) (m/w/d),JobNinja,,https://www.linkedin.com/jobs/view/4400750226,False,,False,False,99,,0.0,JD主体为德语,,,"Über uns

JobNinja gehört zu den führenden Online-Jobbörsen in Deutschland. Seit 2016 bringen wir erfolgreich Fach- und Führungskräfte mit Top-Arbeitgebern zusammen – und das mit einem selbst entwickelten Traffic Optimizer, der jeder Stellenanzeige die maximale Reichweite verschafft.
4390354633,Ausbildung (m/w/d) zum Fachinformatiker für Anwendungsentwicklung (m/w/d),Aufinity Group | bezahl.de,过滤：学徒/培训岗位，不匹配经验 [F6],2026-04-15 19:57:15
4401431522,IT Produktbetreuer - Arbeitsplatz Client,Finanz Informatik,过滤：IT产品支持/管理岗 [F1],2026-04-15 19:57:15
4402516684,Product Owner (m/w/d),Aufinity Group | bezahl.de,过滤：纯产品管理岗位 [F1],2026-04-15 19:57:15
4399983369,SaaS Consultant (m/w/d),Epic AI GmbH,过滤：岗位方向不匹配工程开发 [F1],2026-04-15 19:57:15
4401443462,IT-Lizenzmanager (w/m/d),YNCORIS GmbH & Co. KG,过滤：岗位方向不匹配工程开发 [F1],2026-04-15 19:57:15
4401484081,"Cyber Systems Engineering, Lead Associate",Peraton,过滤：方向不明确，可能偏离 [F6],2026-04-15 19:57:15
4402294602,Senior Data Engineer (m/w/d),Sopra Steria,过滤：方向偏离，非前端/全栈/AI应用 [F6],2026-04-15 19:57:15
4402298256,Teamleiter/in Software-Entwicklung (m/w/d),Instaffo,过滤：黑名单公司且级别过高 [F3],2026-04-15 19:57:15
4401431520,IT-Consultant für Beratungsprozesse,Finanz Informatik,过滤：岗位方向不匹配工程开发 [F1],2026-04-15 19:57:15
4401466585,"Cyber Software Engineering, Lead Associate",Peraton,过滤：方向不明确，可能偏离 [F6],2026-04-15 19:57:15
4401464072,Solutions Architect - Payward Services,Kraken,过滤：岗位级别过高或偏架构 [F3],2026-04-15 19:57:15
4402288726,Liferay Developer (m/w/d),Instaffo,过滤：黑名单公司 Instaffo [F6],2026-04-15 19:57:15
4402542308,Product Owner (all genders) - Upload Station Management,MOIA,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4401427492,Mitarbeiter IT-Revision,Finanz Informatik,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4402289923,AI Technical Project Manager (m/w/d),Sopra Steria,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4389779197,IT Servicemanager (m/w/d),Deutsche Telekom,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4402504272,Android Architect,Intellias,过滤：信息不足，非直接工程岗 [F6],2026-04-15 20:00:44
4389709940,Quality Expert (m/w/d),Nestlé,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4401426524,Product Owner Auslandszahlungsverkehr und TARGET2,Finanz Informatik,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4379961780,Staff Infrastructure Software Engineer (Kubernetes),Cresta,过滤：岗位级别过高 [F3],2026-04-15 20:00:44
4370992658,"Junior COBOL Entwickler | Micro Focus Visual COBOL, Warenwirtschaft | Inhouse, 100% Homeoffice (mwd)",Vesterling AG,过滤：纯后端且技术栈偏离 [F2],2026-04-15 20:00:44
4401425573,Product Owner Auslandszahlungsverkehr und TARGET2,Finanz Informatik,过滤：方向不匹配，非工程开发 [F1],2026-04-15 20:00:44
4402249401,Graduate Program Cloud Computing,Sopra Steria,过滤：信息不足，非直接工程岗 [F6],2026-04-15 20:00:44
4401439646,Senior Infrastructure Engineer | Upto $80/hr,Mercor,过滤：方向不匹配，偏基础设施 [F1],2026-04-15 20:00:44
4380334692,Senior Staff Engineer C Development (f/m/div),Infineon Technologies,过滤：技术栈不匹配，偏C语言 [F2],2026-04-15 20:00:44
4399959734,AI Support Agent (m/w/d),octonomy,过滤：AI支持岗，非工程开发 [F1],2026-04-15 20:00:44
4401427490,Mitarbeiter IT-Revision,Finanz Informatik,过滤：IT审计岗，非工程开发 [F1],2026-04-15 20:00:44
4402242800,Cloud Engineer (m/w/d),Sopra Steria,过滤：方向不匹配，偏云平台 [F1],2026-04-15 20:00:44
4401448202,Systemingenieur* Verifikation,EDAG Group,过滤：系统验证岗，非软件开发 [F1],2026-04-15 20:00:44
4402296225,UI/UX Designer (Remote),Jobs Ai,过滤：UI/UX设计岗，非工程开发 [F1],2026-04-15 20:00:44
4401424580,Mitarbeiter IT-Revision,Finanz Informatik,过滤：IT审计岗，非工程开发 [F1],2026-04-15 20:00:44
4402536380,Business Support Manager (m/w/d) ECM,netgo,过滤：业务支持管理岗，非开发 [F1],2026-04-15 20:00:44
4402295626,AI Consultant – GenAI & NLP Public Sector (m/w/d),Sopra Steria,过滤：AI咨询岗，非工程落地 [F1],2026-04-15 20:00:44
4389993828,System Engineer (m/f/d) Network Security,Deutsche Telekom,过滤：系统安全岗，非软件开发 [F1],2026-04-15 20:00:44
4399975353,Engineer für Systemintegration (all gender),ALTEN Germany,过滤：系统集成岗，非应用开发 [F1],2026-04-15 20:00:44
4390007598,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：标题模糊，方向不明确 [F6],2026-04-15 20:03:50
4401424576,IT-Consultant Aktivgeschäft,Finanz Informatik,过滤：IT咨询岗，非工程开发 [F1],2026-04-15 20:03:50
4402291825,Consultant Telecommunications (m/w/d),Sopra Steria,过滤：咨询岗，非工程开发 [F1],2026-04-15 20:03:50
4377756862,SOC Architect,Tenstorrent,过滤：硬件架构岗，方向不匹配 [F1],2026-04-15 20:03:50
4401424680,Associate IT Consultant München Stadt (m/w/d),Rocken®,过滤：IT咨询岗，非工程开发 [F1],2026-04-15 20:03:50
4390004942,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：标题模糊，方向不明确 [F6],2026-04-15 20:03:50
4401466642,German Language Manager,Canva,过滤：语言管理岗，非工程开发 [F1],2026-04-15 20:03:50
4370846259,Principal Digital Verification Engineer (f/m/d),Renesas Electronics,过滤：级别过高且方向不匹配 [F1][F3],2026-04-15 20:03:50
4402525872,SPS-Programmierer (m/w/d),Rolf Janssen GmbH,过滤：PLC编程岗，方向不匹配 [F1],2026-04-15 20:03:50
4390005804,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：标题模糊，方向不明确 [F6],2026-04-15 20:03:50
4401428776,"R&D Transformer Design, Diagnostic and Tests Domain Expert (f/m/d)",Hitachi Energy,过滤：电气工程专家岗，方向不匹配 [F1],2026-04-15 20:03:50
4402288399,Dolmetschern,Acolad group,过滤：口译员岗位，非工程开发 [F1],2026-04-15 20:03:50
4401442018,Cloud Data Architect,Avance Consulting,过滤：数据架构师，方向不符且级别高 [F1][F3],2026-04-15 20:03:50
4401438413,System Engineer (m/w/d),Rocken®,过滤：系统工程师，信息不足方向不明 [F6],2026-04-15 20:03:50
4370996833,MuleSoft Business Integration Architect (all genders),MHP – A Porsche Company,过滤：集成架构师，方向不符且级别高 [F1][F3],2026-04-15 20:03:50
4390015393,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：技术专家，信息不足方向不明 [F6][F3],2026-04-15 20:03:50
4401421668,IT Produktbetreuer - Arbeitsplatz Client,Finanz Informatik,过滤：产品支持/管理，非工程开发 [F1],2026-04-15 20:03:50
4389769586,AI DI Engineering Manager,AILY LABS,过滤：AI工程经理，级别过高 [F3],2026-04-15 20:03:50
4390321681,IT Domain Architect for Sales (d/m/f),Schaeffler,过滤：领域架构师，方向不符且级别高 [F1][F3],2026-04-15 20:03:50
4399976196,UI/UX Design Manager (Fully Remote),Puffy,过滤：UI/UX设计管理，非工程开发 [F1][F3],2026-04-15 20:03:50
4401420650,CX-Designer,Finanz Informatik,过滤：客户体验设计师，非工程开发 [F1],2026-04-15 20:03:50
4389163767,"Global R&D Platform, Technology Team Lead",ABB,过滤：技术团队负责人，级别过高 [F3],2026-04-15 20:03:50
4399958748,Studentische Aushilfe (m/w/d) IT 1st-Level Support,Kassenärztliche Vereinigung Westfalen-Lippe (KVWL),过滤：学生助理，IT支持非开发 [F1],2026-04-15 20:03:50
4401441207,Abteilungsleitung End-2-End Windows Integration-Services,Finanz Informatik,过滤：岗位级别过高，管理岗 [F3],2026-04-15 20:07:04
4401444414,German Language Expert,The Job Lab,过滤：方向不匹配，非工程岗 [F1],2026-04-15 20:07:04
4389758939,"Senior Product Manager, Rendering Platform",Smartly,过滤：纯产品管理岗，方向不符 [F1],2026-04-15 20:07:04
4402276510,Principal BMS Industrial System Architect (m/f/d),NXP Semiconductors,过滤：岗位级别过高，方向不符 [F3][F1],2026-04-15 20:07:04
4402286038,Regional IT Leader – Europe,Watts Water Technologies,过滤：岗位级别过高，管理岗 [F3],2026-04-15 20:07:04
4390334387,ERP Group Product Manager (Microsoft Dynamics),Emma – The Sleep Company,过滤：纯产品管理岗，方向不符 [F1],2026-04-15 20:07:04
4398008771,.NET Software Developer – iGaming Background - REMOTE,Archer - The IT Recruitment Consultancy (Malta),过滤：纯.NET后端，技术栈偏离 [F2],2026-04-15 20:07:04
4401440207,IT-Consultant für Beratungsprozesse,Finanz Informatik,过滤：纯咨询岗，方向不匹配 [F1],2026-04-15 20:07:04
4401476014,SAP Developer (gn) Sales & Distribution,jungwild.io,过滤：SAP开发，技术栈不匹配 [F2],2026-04-15 20:07:04
4370637902,IT Business Partner Customer Service (m/f/x),Liebherr Group,过滤：IT业务伙伴，非工程岗 [F1],2026-04-15 20:07:04
4399996350,Referentin oder Referent Technikpolitik & Standardisierung,Bitkom,过滤：技术政策岗，方向不匹配 [F1],2026-04-15 20:07:04
4390019244,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：信息不足，无法判断方向 [F6],2026-04-15 20:07:04
4370990861,Senior Integration Developer (all genders),MHP – A Porsche Company,过滤：信息不足，按规则处理 [F6],2026-04-15 20:07:04
4401439179,Dienstleistungsmanager ReleasePlus,Finanz Informatik,过滤：纯管理/运营类岗位 [F1],2026-04-15 20:07:04
4343692133,ServiceNow Solution Architect (w/m/d),Capgemini,过滤：信息不足，按规则处理 [F6],2026-04-15 20:07:04
4402537045,Projektingenieur:in,smartist.one,过滤：信息不足，按规则处理 [F6],2026-04-15 20:07:04
4401447237,UX/UI Designer (w/m/d),1&1 Telecommunication SE,过滤：纯设计类岗位 [F1],2026-04-15 20:07:04
4401439176,Abteilungsleitung End-2-End Windows Integration-Services,Finanz Informatik,过滤：岗位级别过高，管理层 [F3],2026-04-15 20:07:04
4402507049,Product Owner*in Strategie,BarmeniaGothaer,过滤：纯产品管理类岗位 [F1],2026-04-15 20:07:04
4402244634,Senior Consultant Google Cloud (m/w/d),Sopra Steria,过滤：信息不足，按规则处理 [F6],2026-04-15 20:07:04
4388474086,Factory Acceptance Test Coordinator (m/w/d) - EMEA (onsite),TE Connectivity,过滤：纯运营/测试协调岗位 [F1],2026-04-15 20:07:04
4402262806,SAP ABAP OO Entwickler*in S/4HANA Utilities / IS-U,BTC - Business Technology Consulting AG,过滤：纯后端，技术栈偏离 [F2],2026-04-15 20:07:04
4402524862,Business Support Manager (m/w/d) ECM,netgo,过滤：纯业务支持管理岗位 [F1],2026-04-15 20:07:04
4399986126,Systems Architect – Layer0 DWDM,Nokia,过滤：岗位级别过高，领域不符 [F3][F6],2026-04-15 20:07:04
4387676763,Techniker:in Informations- und Kommunikationstechnik Netzüberwachung,Deutsche Bahn,过滤：非软件开发岗，方向不匹配 [F1],2026-04-15 20:11:04
4340141339,(Senior) Software Engineer C++ (m/w/d),SSW Group,过滤：纯C++后端，技术栈不匹配 [F2],2026-04-15 20:11:04
4401429515,Senior Saviynt Architect,Intelligenz IT,过滤：架构师岗位，级别或方向不符 [F3][F1],2026-04-15 20:11:04
4401409514,Senior Golang Developer - Storefront (all genders),ABOUT YOU,过滤：纯Golang后端，技术栈不匹配 [F2],2026-04-15 20:11:04
4401750451,Senior Embedded Linux Engineer (m/f/d),ML!PA Consulting GmbH,过滤：嵌入式系统开发，方向不匹配 [F1],2026-04-15 20:11:04
4390024044,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：信息不足，岗位方向不明确 [F6],2026-04-15 20:11:04
4401435338,Mitarbeiter IT-Revision,Finanz Informatik,过滤：IT审计岗位，方向不匹配 [F1],2026-04-15 20:11:04
4344006127,Ingenieurin / Ingenieur / Elektrotechnikerin / Elektrotechniker / Informatikerin / Informatiker (m/w/d) als Software Entwickler C / C++,Scheidt & Bachmann,过滤：纯C/C++后端，技术栈不匹配 [F2],2026-04-15 20:11:04
4365762048,Solution Engineer für Softwareentwicklung in Vertriebsfällen (m/w/d),CONTACT Software,过滤：解决方案工程师，偏销售/咨询 [F1],2026-04-15 20:11:04
4365752304,Solution-Architect für PLM- & IoT-Lösungen (m/w/d),CONTACT Software,过滤：解决方案架构师，级别或方向不符 [F3][F1],2026-04-15 20:11:04
4401414233,AI Operations Lead,Bob W.,过滤：AI运维管理岗，方向不匹配 [F1][F3],2026-04-15 20:11:04
4371007679,Senior Consultant Microsoft 365 (all genders),MHP – A Porsche Company,过滤：方向不匹配，偏IT咨询 [F1][F6],2026-04-15 20:11:04
4402531087,IT Supportmanager- End User Computing (m/w/d),BLG LOGISTICS GROUP AG & Co. KG,过滤：方向不匹配，IT支持管理 [F1],2026-04-15 20:11:04
4401455474,Production Technician Calibration (w/m/d),IBA,过滤：方向不匹配，生产技术岗 [F1],2026-04-15 20:11:04
4399995040,Senior Data Engineer,Skalar,过滤：方向不匹配，非目标工程领域 [F1][F6],2026-04-15 20:11:04
4371001807,Manager mit Fokus auf Enterprise Architecture (all genders),MHP – A Porsche Company,过滤：级别过高，偏管理和架构 [F1][F3],2026-04-15 20:11:04
4401433450,IT-Consultant für Beratungsprozesse,Finanz Informatik,过滤：方向不匹配，IT咨询岗 [F1],2026-04-15 20:11:04
4389589297,"Product Specialist, Autonomous Manipulative Mobile Robotics (AMMR)",ABB,过滤：方向不匹配，产品专家岗 [F1],2026-04-15 20:11:04
4402280476,Media Search Analyst - German speaker | Germany (Remote),TELUS Digital,过滤：方向不匹配且有德语要求 [F1][F4],2026-04-15 20:11:04
4378855481,"Senior Product Designer, K4B",KAYAK,过滤：方向不匹配，产品设计岗 [F1],2026-04-15 20:11:04
4399951813,PLC Programmer,B2Automation,过滤：方向不匹配，工业自动化 [F1],2026-04-15 20:14:49
4402238133,Senior DevOps Engineer,teamative,过滤：方向不匹配，DevOps工程 [F1],2026-04-15 20:14:49
4402558030,Senior Data Engineer,Allianz Partners,过滤：方向不匹配，数据工程 [F1],2026-04-15 20:14:49
4401432496,Consultant IT-Anwendungen für Stabsaufgaben in Sparkassen,Finanz Informatik,过滤：IT应用咨询，非开发岗 [F1],2026-04-15 20:14:49
4402536403,Ingenieur/in (w/m/d) - Radiofrequenz-Erfassung und -Analyse auf Kleinsatelliten,CSB-System,过滤：方向不匹配，射频硬件工程 [F1],2026-04-15 20:14:49
4402539341,Emtwicklungsingenieur (m/w/d) Fahrzeugtechnik,Valyue Consulting GmbH,过滤：方向不匹配，汽车工程 [F1],2026-04-15 20:14:49
4343613020,Solution Architect Microsoft Dynamics 365 (w/m/d),Capgemini,过滤：方向不匹配，Dynamics 365架构 [F1],2026-04-15 20:14:49
4402531254,IT-Systemintegrator:in,smartist.one,过滤：方向不匹配，系统集成岗 [F1],2026-04-15 20:14:49
4401432495,Product Owner S-KIPilot / Generative Artificial Intelligence,Finanz Informatik,过滤：产品负责人，非开发岗 [F1],2026-04-15 20:14:49
4402538330,"Ingenieur/in Wirtschaft, Energietechnik, Informatik (w/m/d) - Defossilierungsstrategien",CSB-System,过滤：方向不匹配，能源策略工程 [F1],2026-04-15 20:14:49
4402507371,Delphi-Entwickler (m/w/d) f�r soziale Innovation - Code with Purpose,VRG-Gruppe,过滤：技术栈偏离，Delphi开发 [F2],2026-04-15 20:14:49
4370946427,"Junior COBOL Entwickler | Micro Focus Visual COBOL, Warenwirtschaft | Inhouse, 100% Homeoffice (mwd)",Vesterling AG,过滤：技术栈偏离，COBOL开发 [F2],2026-04-15 20:14:49
4401435321,IT Support Principal Engineer,Octave,过滤：IT支持岗，且级别过高 [F1][F3],2026-04-15 20:14:49
4402282041,Product Manager:in (m/w/d) in Vollzeit,calimoto GmbH,过滤：纯产品管理岗位 [F1],2026-04-15 20:14:49
4402531505,Ingenieur/in o.�. (w/m/d) - Multi-Fidelity-Simulationen im Bereich Hyperschall-Konfigurationen,CSB-System,过滤：方向不匹配，非软件开发 [F1],2026-04-15 20:14:49
4401454022,IT Admin Team Lead,Zattoo,过滤：IT管理岗位，方向不匹配 [F1],2026-04-15 20:14:49
4401420754,Identity & Access Management Engineer (m/w/d),Rocken®,过滤：IAM工程，方向不匹配 [F1],2026-04-15 20:14:49
4396856460,Sharepoint Developer,Titan Technologies,过滤：SharePoint开发，技术栈不匹配 [F5],2026-04-15 20:14:49
4401429468,SAP HCM ABAP Entwickler / technisches Customizing,Finanz Informatik,过滤：SAP ABAP开发，技术栈不匹配 [F2],2026-04-15 20:14:49
4401443788,Testingenieur * Leistungselektronik,Weidmüller Germany,过滤：非软件开发，方向不匹配 [F1],2026-04-15 20:14:49
4401439252,Systemingenieur IoT Devices & Embedded Systems (m/w/d),Rocken®,过滤：嵌入式系统，方向不匹配 [F1],2026-04-15 20:14:49
4399951837,Senior Software Engineer C++ (m/w/x),K-tronik GmbH,过滤：C++后端，技术栈偏离 [F2],2026-04-15 20:14:49
4401429464,CX-Designer,Finanz Informatik,过滤：设计类岗位，非工程开发 [F1],2026-04-15 20:17:14
4402219840,"Engineering Manager, MAAS",Canonical,过滤：管理层岗位，非工程开发 [F3],2026-04-15 20:17:14
4401488022,IT System Engineer – Managed Workplace & Infrastructure (m/w/d),Rocken®,过滤：IT系统运维岗，非软件开发 [F1],2026-04-15 20:17:14
4401427497,Product Owner S-KIPilot / Generative Artificial Intelligence,Finanz Informatik,过滤：产品管理岗位，非工程开发 [F1],2026-04-15 20:17:14
4399993486,Senior Product Manager (Kineto),JetBrains,过滤：产品管理岗位，非工程开发 [F1],2026-04-15 20:17:14
4401484154,IT Systems Engineer – Customer Infrastructure (m/w/d),Rocken®,过滤：IT系统运维岗，非软件开发 [F1],2026-04-15 20:17:14
4401425582,SAP HCM ABAP Entwickler / technisches Customizing,Finanz Informatik,过滤：SAP ABAP开发，技术栈不匹配 [F2],2026-04-15 20:17:14
4399969374,"Junior Strategy Consultant (m/w/d) mit Fokus auf Daten, KI & Digitalisierung",digetiers,过滤：战略咨询岗位，非工程开发 [F1],2026-04-15 20:17:14
4401486133,IT Service Delivery Manager – Mittelstandsumfeld (m/w/d),Rocken®,过滤：IT服务管理岗，非工程开发 [F1],2026-04-15 20:17:14
4401423620,Product Owner S-KIPilot / Generative Artificial Intelligence,Finanz Informatik,过滤：产品管理岗位，非工程开发 [F1],2026-04-15 20:17:14
4401461121,Building Lifecycle Vertriebsingenieur (m/w/d),Kieback&Peter,过滤：销售工程师岗位，非工程开发 [F1],2026-04-15 20:17:14
4402276543,IT Project Manager (f/m/d) – Mergers & Acquisitions,Klüber Lubrication,过滤：纯项目管理岗位 [F1],2026-04-15 20:17:14
4401481285,Architekt für IT-Lösungen (m/w/d),Rocken®,过滤：岗位级别过高或信息模糊 [F3][F6],2026-04-15 20:17:14
4391567144,Junior IT-Security Engineer(m/w/d),qards GmbH,过滤：方向不匹配，非开发岗位 [F1],2026-04-15 20:17:14
4389924856,"IT Solution Manager, Mindray Imaging Systems (MIS), EU",Mindray,过滤：纯管理岗位，方向不匹配 [F1],2026-04-15 20:17:14
4401483231,Microsoft Dynamics CRM Developer (m/w/d),Rocken®,过滤：方向不匹配，非前端/全栈或AI应用 [F1],2026-04-15 20:20:40
4389809071,Quant Developer - Mandarin Speaking (Open to Relocation),Hyphen Connect,过滤：方向不匹配，非前端/全栈或AI应用 [F1],2026-04-15 20:20:40
4401451280,Senior Tech Lead with Java Focus 80-100% (w/m/d),Datahouse AG,过滤：岗位级别可能过高 [F3],2026-04-15 20:20:40
4176705290,Microsoft Power Platform Engineer (all genders),adesso Schweiz AG,过滤：方向不匹配，非前端/全栈或AI应用 [F1],2026-04-15 20:20:40
4401428245,Senior Embedded Security Engineer,hyre,过滤：方向不匹配，非前端/全栈或AI应用 [F1],2026-04-15 20:20:40
4389771137,UX/UI Specialist 60-100% (w/m/d),BDO Switzerland,过滤：方向不匹配，非工程开发岗位 [F1],2026-04-15 20:20:40
4351962780,Design Engineer - AI Clips Team,Restream,过滤：标题模糊，无法判断工程方向 [F6],2026-04-15 20:20:40
4399633049,Magento eCommerce Developer - Remote,YO IT Consulting,过滤：平台开发，与核心技能不符 [F5],2026-04-15 20:20:40
4399517822,Application Developer – Rhino3D Plugin Testing,Twine,过滤：方向不匹配，偏向测试 [F1],2026-04-15 20:20:40
4370995851,MuleSoft Business Integration Architect (all genders),MHP – A Porsche Company,过滤：岗位方向不匹配，级别过高 [F1][F3],2026-04-15 20:26:48
4390008634,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：信息模糊，无法判断方向 [F6],2026-04-15 20:26:48
4402538680,Referent/in Informationstechnologie (m/w/d) / Spezialist/in Veranstaltungsmanagement-System,Sparkassenverband Bayern,过滤：岗位方向不匹配工程 [F1],2026-04-15 20:26:48
4401488022,IT System Engineer – Managed Workplace & Infrastructure (m/w/d),Rocken®,过滤：系统工程方向不匹配 [F1],2026-04-15 20:26:48
4401466642,German Language Manager,Canva,过滤：非工程开发岗位 [F1],2026-04-15 20:26:48
4390016363,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：信息模糊，无法判断方向 [F6],2026-04-15 20:26:48
4401486133,IT Service Delivery Manager – Mittelstandsumfeld (m/w/d),Rocken®,过滤：管理岗位，非工程开发 [F1][F3],2026-04-15 20:26:48
4402538330,"Ingenieur/in Wirtschaft, Energietechnik, Informatik (w/m/d) - Defossilierungsstrategien",CSB-System,过滤：方向偏离，非应用开发 [F1],2026-04-15 20:26:48
4401484154,IT Systems Engineer – Customer Infrastructure (m/w/d),Rocken®,过滤：系统工程方向不匹配 [F1],2026-04-15 20:26:48
4390024044,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：信息模糊，无法判断方向 [F6],2026-04-15 20:26:48
4401483209,Koordinator Technischer Service und Kundenbetreuung (m/w/d),Rocken®,过滤：非工程开发岗位 [F1],2026-04-15 20:26:48
4401420650,CX-Designer,Finanz Informatik,过滤：设计岗位，非工程开发 [F1],2026-04-15 20:26:48
4402531505,Ingenieur/in o.�. (w/m/d) - Multi-Fidelity-Simulationen im Bereich Hyperschall-Konfigurationen,CSB-System,过滤：专业方向不匹配应用开发 [F1],2026-04-15 20:26:48
4401481281,IT Systems Engineer – Microsoft & Infrastructure (m/w/d),Rocken®,过滤：IT系统/基础设施，方向不匹配 [F1],2026-04-15 20:26:48
4399988405,AI Compiler Engineer (Senior),roofline,过滤：AI编译器方向，与AI应用工程不符 [F1],2026-04-15 20:26:48
4390019246,"Technischer Experte (m/w/x) Digital für die Region Freiburg, Karlsruhe, Stuttgart, Reutlingen, Ulm",Straumann Group,过滤：信息模糊，非核心开发岗 [F1][F6],2026-04-15 20:29:07
4401481279,IT System Engineer – Network & Workplace (m/w/d),Rocken®,过滤：IT系统/网络工程，方向不符 [F1],2026-04-15 20:29:07
4371007679,Senior Consultant Microsoft 365 (all genders),MHP – A Porsche Company,过滤：Microsoft 365咨询，方向不符 [F1],2026-04-15 20:29:07
4401476334,Softwareentwickler für IT-Sicherheit und Firewalls (m/w/d),Rocken®,过滤：IT安全开发，方向不匹配 [F1],2026-04-15 20:29:07
4400104100,OT Engineer (w/m/d),Quest One,过滤：OT工程，方向不匹配 [F1],2026-04-15 20:29:07
4401427490,Mitarbeiter IT-Revision,Finanz Informatik,过滤：IT审计岗位，方向不符 [F1],2026-04-15 20:29:07
4326254913,Principal AI Architect (f/m/d) & Adivsor (f/m/d),SAP,过滤：岗位级别过高，偏策略管理 [F3],2026-04-15 20:29:07
4401475399,IT Infrastructure Engineer – Internal Systems (m/w/d),Rocken®,过滤：IT基础设施工程，方向不符 [F1],2026-04-15 20:29:07
4402299676,Lead Enterprise Architect Einsatznahe IT (m/w/d),BWI GmbH,过滤：岗位级别过高，偏架构管理 [F3],2026-04-15 20:29:07
4370865470,"Principal Engineer, Product Security",commercetools,过滤：岗位级别过高，超资深策略岗 [F3],2026-04-15 20:29:07
4401476344,IT Infrastructure & Systems Engineer (m/w/d),Rocken®,过滤：IT基础设施工程，方向不符 [F1],2026-04-15 20:29:07
4401432488,IT-Consultant für Beratungsprozesse,Finanz Informatik,过滤：IT咨询岗位，方向不匹配 [F1],2026-04-15 20:29:07
4401480340,Senior IT Operations Consultant (m/w/d),Rocken®,过滤：方向不匹配，纯运营/咨询 [F1],2026-04-15 20:29:07
4402294602,Senior Data Engineer (m/w/d),Sopra Steria,过滤：信息不足，方向不明确 [F6],2026-04-15 20:29:07
4390321681,IT Domain Architect for Sales (d/m/f),Schaeffler,过滤：方向不匹配，级别可能过高 [F1][F3],2026-04-15 20:29:07
4399968933,"(Junior) IT-Consultant im Bereich Banken / Versicherungen (m/w/d), deutschlandweit",ponturo consulting AG,过滤：方向不匹配，纯咨询岗位 [F1],2026-04-15 20:29:07
4401466654,IT Infrastructure Engineer – Cloud & Datacenter (m/w/d),Rocken®,过滤：方向不匹配，偏运维 [F1],2026-04-15 20:32:11
4401429468,SAP HCM ABAP Entwickler / technisches Customizing,Finanz Informatik,过滤：纯后端且技术栈偏离 [F2],2026-04-15 20:32:11
4402535393,Softwareentwickler (m/w/d) Embedded-Software,INRO Elektrotechnik GmbH,过滤：方向不匹配，嵌入式开发 [F1],2026-04-15 20:32:11
4401463025,Online Nachhilfelehrer:in für Spanisch (Remote | Teilzeit),Nachhilfeunterricht,过滤：方向不匹配，非工程岗 [F1],2026-04-15 20:32:11
4299761892,"Senior User Experience Researcher(Bangkok - Based, Relocation provided)",Agoda,过滤：方向不匹配，偏用户研究 [F1],2026-04-15 20:32:11
4401466655,IT Infrastruktur & Cloud Operations Engineer (m/w/d),Rocken®,过滤：方向不匹配，偏运维 [F1],2026-04-15 20:32:11
4387676763,Techniker:in Informations- und Kommunikationstechnik Netzüberwachung,Deutsche Bahn,过滤：方向不匹配，偏技术支持 [F1],2026-04-15 20:32:11
4401440207,IT-Consultant für Beratungsprozesse,Finanz Informatik,过滤：方向不匹配，偏咨询顾问 [F1],2026-04-15 20:32:11
4399980591,Senior Consultant – Cloud Engineering (all genders),AMBESSA,过滤：偏咨询顾问，级别过高 [F1][F3],2026-04-15 20:32:11
4401444414,German Language Expert,The Job Lab,过滤：方向不匹配，非工程岗 [F1],2026-04-15 20:32:11
4401429464,CX-Designer,Finanz Informatik,过滤：方向不匹配，偏设计岗位 [F1],2026-04-15 20:32:11
